"name";"score"
"org.joda.time.LocalTime.secondOfMinute()Lorg/joda/time/LocalTime$Property;";0
"org.joda.time.DateTime.parse(Ljava/lang/String;)Lorg/joda/time/DateTime;";0
"org.joda.time.format.DateTimeFormatterBuilder.appendTwoDigitYear(I)Lorg/joda/time/format/DateTimeFormatterBuilder;";0
"org.joda.time.chrono.GJChronology.withUTC()Lorg/joda/time/Chronology;";0
"org.joda.time.LocalDate.toDate()Ljava/util/Date;";0
"org.joda.time.format.DateTimeFormatterBuilder.appendTimeZoneOffset(Ljava/lang/String;Ljava/lang/String;ZII)Lorg/joda/time/format/DateTimeFormatterBuilder;";0
"org.joda.time.DateTimeUtils.getIntervalChronology(Lorg/joda/time/ReadableInstant;Lorg/joda/time/ReadableInstant;)Lorg/joda/time/Chronology;";0
"org.joda.time.convert.ConverterManager.addPartialConverter(Lorg/joda/time/convert/PartialConverter;)Lorg/joda/time/convert/PartialConverter;";0
"org.joda.time.format.DateTimeFormatterBuilder.append0(Ljava/lang/Object;)Lorg/joda/time/format/DateTimeFormatterBuilder;";0
"org.joda.time.DateTime$Property.withMaximumValue()Lorg/joda/time/DateTime;";0
"org.joda.time.chrono.GJMonthOfYearDateTimeField.<init>(Lorg/joda/time/chrono/BasicChronology;)V";0
"org.joda.time.Seconds.isGreaterThan(Lorg/joda/time/Seconds;)Z";0
"org.joda.time.convert.LongConverter.getSupportedType()Ljava/lang/Class;";0
"org.joda.time.IllegalFieldValueException.getIllegalStringValue()Ljava/lang/String;";0
"org.joda.time.field.ImpreciseDateTimeField$LinkedDurationField.getUnitMillis()J";0
"org.joda.time.chrono.GJLocaleSymbols.maxLength([Ljava/lang/String;)I";0
"org.joda.time.format.PeriodFormatter.parsePeriod(Ljava/lang/String;)Lorg/joda/time/Period;";0
"org.joda.time.format.DateTimeFormatter.withPivotYear(Ljava/lang/Integer;)Lorg/joda/time/format/DateTimeFormatter;";0
"org.joda.time.DateTime$Property.setCopy(Ljava/lang/String;)Lorg/joda/time/DateTime;";0
"org.joda.time.LocalDate.minusYears(I)Lorg/joda/time/LocalDate;";0
"org.joda.time.format.PeriodFormatter.<init>(Lorg/joda/time/format/PeriodPrinter;Lorg/joda/time/format/PeriodParser;)V";0
"org.joda.time.field.FieldUtils.verifyValueBounds(Lorg/joda/time/DateTimeField;III)V";0
"org.joda.time.chrono.JulianChronology.adjustYearForSet(I)I";0
"org.joda.time.field.FieldUtils.getWrappedValue(IIII)I";0
"org.joda.time.format.DateTimeFormatter.requirePrinter()Lorg/joda/time/format/DateTimePrinter;";0
"org.joda.time.tz.DateTimeZoneBuilder$Transition.<init>(JLorg/joda/time/tz/DateTimeZoneBuilder$Rule;I)V";0
"org.joda.time.Hours.<init>(I)V";0
"org.joda.time.convert.ConverterManager.<init>()V";0
"org.joda.time.format.DateTimeFormatterBuilder$TextField.printTo(Ljava/lang/StringBuffer;JLorg/joda/time/Chronology;ILorg/joda/time/DateTimeZone;Ljava/util/Locale;)V";0
"org.joda.time.chrono.BasicWeekyearDateTimeField.getLeapDurationField()Lorg/joda/time/DurationField;";0
"org.joda.time.format.DateTimeParserBucket.saveField(Lorg/joda/time/DateTimeFieldType;I)V";0
"org.joda.time.DateMidnight.<init>(III)V";0
"org.joda.time.format.PeriodFormat.wordBased()Lorg/joda/time/format/PeriodFormatter;";0
"org.joda.time.chrono.GJChronology.gregorianToJulianByWeekyear(J)J";0
"org.joda.time.chrono.LenientChronology.getInstance(Lorg/joda/time/Chronology;)Lorg/joda/time/chrono/LenientChronology;";0
"org.joda.time.MutablePeriod.<init>(JJLorg/joda/time/PeriodType;Lorg/joda/time/Chronology;)V";0
"org.joda.time.DateTimeFieldType.access$1800()Lorg/joda/time/DateTimeFieldType;";0
"org.joda.time.chrono.ZonedChronology$ZonedDateTimeField.set(JI)J";0
"org.joda.time.DurationFieldType.halfdays()Lorg/joda/time/DurationFieldType;";0
"org.joda.time.field.ScaledDurationField.<init>(Lorg/joda/time/DurationField;Lorg/joda/time/DurationFieldType;I)V";0
"org.joda.time.chrono.ZonedChronology.localToUTC(J)J";0
"org.joda.time.field.UnsupportedDateTimeField.addWrapField(Lorg/joda/time/ReadablePartial;I[II)[I";0
"org.joda.time.MutableDateTime$Property.set(Ljava/lang/String;)Lorg/joda/time/MutableDateTime;";0
"org.joda.time.LocalDateTime.getDayOfMonth()I";0
"org.joda.time.field.AbstractReadableInstantFieldProperty.getDifference(Lorg/joda/time/ReadableInstant;)I";0
"org.joda.time.LocalDateTime.<init>(IIIIII)V";0
"org.joda.time.format.ISODateTimeFormat.dateByMonth(Lorg/joda/time/format/DateTimeFormatterBuilder;Ljava/util/Collection;ZZ)Z";0
"org.joda.time.chrono.AssembledChronology.secondOfDay()Lorg/joda/time/DateTimeField;";0
"org.joda.time.MutablePeriod.setPeriod(IIIIIIII)V";0
"org.joda.time.Partial.with(Lorg/joda/time/DateTimeFieldType;I)Lorg/joda/time/Partial;";0
"org.joda.time.format.DateTimeFormat.shortDateTime()Lorg/joda/time/format/DateTimeFormatter;";0
"org.joda.time.MutableDateTime.yearOfEra()Lorg/joda/time/MutableDateTime$Property;";0
"org.joda.time.base.AbstractPartial.toDateTime(Lorg/joda/time/ReadableInstant;)Lorg/joda/time/DateTime;";0
"org.joda.time.Duration.standardMinutes(J)Lorg/joda/time/Duration;";0
"org.joda.time.MutableDateTime$Property.set(Ljava/lang/String;Ljava/util/Locale;)Lorg/joda/time/MutableDateTime;";0
"org.joda.time.Period.minus(Lorg/joda/time/ReadablePeriod;)Lorg/joda/time/Period;";0
"org.joda.time.chrono.AssembledChronology.weekyears()Lorg/joda/time/DurationField;";0
"org.joda.time.Hours.hours(I)Lorg/joda/time/Hours;";0
"org.joda.time.format.DateTimeParserBucket$SavedState.restoreState(Lorg/joda/time/format/DateTimeParserBucket;)Z";0
"org.joda.time.Months.plus(Lorg/joda/time/Months;)Lorg/joda/time/Months;";0
"org.joda.time.chrono.CopticChronology.getInstance(Lorg/joda/time/DateTimeZone;I)Lorg/joda/time/chrono/CopticChronology;";0
"org.joda.time.chrono.ISOChronology.getInstance(Lorg/joda/time/DateTimeZone;)Lorg/joda/time/chrono/ISOChronology;";0
"org.joda.time.LocalDateTime.withDayOfYear(I)Lorg/joda/time/LocalDateTime;";0
"org.joda.time.tz.DefaultNameProvider.getName(Ljava/util/Locale;Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;";0
"org.joda.time.chrono.IslamicChronology.withZone(Lorg/joda/time/DateTimeZone;)Lorg/joda/time/Chronology;";0
"org.joda.time.Partial.toString()Ljava/lang/String;";0
"org.joda.time.chrono.GJDayOfWeekDateTimeField.getMinimumValue()I";0
"org.joda.time.chrono.JulianChronology.getInstance(Lorg/joda/time/DateTimeZone;)Lorg/joda/time/chrono/JulianChronology;";0
"org.joda.time.MutableInterval.setStartMillis(J)V";0
"org.joda.time.Interval.withStart(Lorg/joda/time/ReadableInstant;)Lorg/joda/time/Interval;";0
"org.joda.time.chrono.BasicWeekyearDateTimeField.getMaximumValue()I";0
"org.joda.time.LocalTime.fromCalendarFields(Ljava/util/Calendar;)Lorg/joda/time/LocalTime;";0
"org.joda.time.Seconds.minus(I)Lorg/joda/time/Seconds;";0
"org.joda.time.DateTime.now(Lorg/joda/time/DateTimeZone;)Lorg/joda/time/DateTime;";0
"org.joda.time.format.DateTimeFormat.fullDateTime()Lorg/joda/time/format/DateTimeFormatter;";0
"org.joda.time.convert.ReadableIntervalConverter.setInto(Lorg/joda/time/ReadWritableInterval;Ljava/lang/Object;Lorg/joda/time/Chronology;)V";0
"org.joda.time.DateTime.plusWeeks(I)Lorg/joda/time/DateTime;";0
"org.joda.time.MutableDateTime.setMillisOfDay(I)V";0
"org.joda.time.field.DelegatedDateTimeField.add(JI)J";0
"org.joda.time.format.DateTimeFormatterBuilder$TwoDigitYear.parseInto(Lorg/joda/time/format/DateTimeParserBucket;Ljava/lang/String;I)I";0
"org.joda.time.DateTime.<init>(JLorg/joda/time/DateTimeZone;)V";0
"org.joda.time.field.UnsupportedDateTimeField.getMaximumValue(Lorg/joda/time/ReadablePartial;)I";0
"org.joda.time.chrono.BasicWeekyearDateTimeField.<init>(Lorg/joda/time/chrono/BasicChronology;)V";0
"org.joda.time.LocalDateTime.withPeriodAdded(Lorg/joda/time/ReadablePeriod;I)Lorg/joda/time/LocalDateTime;";0
"org.joda.time.format.PeriodFormatterBuilder$FieldFormatter.getFieldValue(Lorg/joda/time/ReadablePeriod;)J";0
"org.joda.time.chrono.ISOChronology.assemble(Lorg/joda/time/chrono/AssembledChronology$Fields;)V";0
"org.joda.time.field.UnsupportedDateTimeField.getInstance(Lorg/joda/time/DateTimeFieldType;Lorg/joda/time/DurationField;)Lorg/joda/time/field/UnsupportedDateTimeField;";0
"org.joda.time.DateTimeUtils$FixedMillisProvider.getMillis()J";0
"org.joda.time.format.DateTimeFormatterBuilder$TextField.estimatePrintedLength()I";0
"org.joda.time.base.BasePeriod.<init>(Ljava/lang/Object;Lorg/joda/time/PeriodType;Lorg/joda/time/Chronology;)V";0
"org.joda.time.DateTime$Property.roundCeilingCopy()Lorg/joda/time/DateTime;";0
"org.joda.time.chrono.LimitChronology$LimitDateTimeField.getDurationField()Lorg/joda/time/DurationField;";0
"org.joda.time.LocalDate.toString(Ljava/lang/String;Ljava/util/Locale;)Ljava/lang/String;";0
"org.joda.time.LocalDate.<init>(Ljava/lang/Object;Lorg/joda/time/Chronology;)V";0
"org.joda.time.LocalDateTime.now(Lorg/joda/time/Chronology;)Lorg/joda/time/LocalDateTime;";0
"org.joda.time.field.DividedDateTimeField.getMinimumValue()I";0
"org.joda.time.chrono.IslamicChronology.getInstance(Lorg/joda/time/DateTimeZone;)Lorg/joda/time/chrono/IslamicChronology;";0
"org.joda.time.format.ISODateTimeFormat.timeParser()Lorg/joda/time/format/DateTimeFormatter;";0
"org.joda.time.YearMonth.getField(ILorg/joda/time/Chronology;)Lorg/joda/time/DateTimeField;";0
"org.joda.time.DateTimeComparator.readResolve()Ljava/lang/Object;";0
"org.joda.time.base.BasePeriod.toDurationTo(Lorg/joda/time/ReadableInstant;)Lorg/joda/time/Duration;";0
"org.joda.time.YearMonth.withMonthOfYear(I)Lorg/joda/time/YearMonth;";0
"org.joda.time.YearMonthDay.<clinit>()V";0
"org.joda.time.MutablePeriod.setPeriod(Lorg/joda/time/ReadableDuration;Lorg/joda/time/Chronology;)V";0
"org.joda.time.Years.isLessThan(Lorg/joda/time/Years;)Z";0
"org.joda.time.chrono.JulianChronology.hashCode()I";0
"org.joda.time.chrono.GJDayOfWeekDateTimeField.getMaximumTextLength(Ljava/util/Locale;)I";0
"org.joda.time.format.ISODateTimeFormat.dateByWeek(Lorg/joda/time/format/DateTimeFormatterBuilder;Ljava/util/Collection;ZZ)Z";0
"org.joda.time.chrono.LimitChronology$LimitDateTimeField.<init>(Lorg/joda/time/chrono/LimitChronology;Lorg/joda/time/DateTimeField;Lorg/joda/time/DurationField;Lorg/joda/time/DurationField;Lorg/joda/time/DurationField;)V";0
"org.joda.time.Minutes.toStandardWeeks()Lorg/joda/time/Weeks;";0
"org.joda.time.field.AbstractReadableInstantFieldProperty.getAsText()Ljava/lang/String;";0
"org.joda.time.chrono.GJChronology.getDateTimeMillis(IIIIIII)J";0
"org.joda.time.format.PeriodFormatterBuilder.toParser()Lorg/joda/time/format/PeriodParser;";0
"org.joda.time.Years.yearsIn(Lorg/joda/time/ReadableInterval;)Lorg/joda/time/Years;";0
"org.joda.time.tz.DateTimeZoneBuilder.addRecurringSavings(Ljava/lang/String;IIICIIIZI)Lorg/joda/time/tz/DateTimeZoneBuilder;";0
"org.joda.time.chrono.GJDayOfWeekDateTimeField.<init>(Lorg/joda/time/chrono/BasicChronology;Lorg/joda/time/DurationField;)V";0
"org.joda.time.format.PeriodFormatter.getParseType()Lorg/joda/time/PeriodType;";0
"org.joda.time.IllegalInstantException.isIllegalInstant(Ljava/lang/Throwable;)Z";0
"org.joda.time.LocalDateTime.<init>(IIIIIIILorg/joda/time/Chronology;)V";0
"org.joda.time.convert.StringConverter.<clinit>()V";0
"org.joda.time.chrono.ISOChronology.withZone(Lorg/joda/time/DateTimeZone;)Lorg/joda/time/Chronology;";0
"org.joda.time.MonthDay.<init>(Lorg/joda/time/MonthDay;[I)V";0
"org.joda.time.field.BaseDurationField.getName()Ljava/lang/String;";0
"org.joda.time.LocalTime$Property.setCopy(Ljava/lang/String;Ljava/util/Locale;)Lorg/joda/time/LocalTime;";0
"org.joda.time.chrono.EthiopicChronology.assemble(Lorg/joda/time/chrono/AssembledChronology$Fields;)V";0
"org.joda.time.tz.FixedDateTimeZone.previousTransition(J)J";0
"org.joda.time.DateTimeFieldType.access$1100()Lorg/joda/time/DateTimeFieldType;";0
"org.joda.time.LocalDate.property(Lorg/joda/time/DateTimeFieldType;)Lorg/joda/time/LocalDate$Property;";0
"org.joda.time.base.AbstractInstant.hashCode()I";0
"org.joda.time.base.AbstractInterval.contains(Lorg/joda/time/ReadableInterval;)Z";0
"org.joda.time.DateTime$Property.getField()Lorg/joda/time/DateTimeField;";0
"org.joda.time.base.AbstractInstant.getZone()Lorg/joda/time/DateTimeZone;";0
"org.joda.time.MutableInterval.setInterval(JJ)V";0
"org.joda.time.LocalTime.isSupported(Lorg/joda/time/DateTimeFieldType;)Z";0
"org.joda.time.chrono.BasicChronology.getDaysInMonthMax(J)I";0
"org.joda.time.field.BaseDateTimeField.getDifferenceAsLong(JJ)J";0
"org.joda.time.chrono.ZonedChronology$ZonedDateTimeField.set(JLjava/lang/String;Ljava/util/Locale;)J";0
"org.joda.time.field.BaseDateTimeField.remainder(J)J";0
"org.joda.time.convert.ReadablePartialConverter.getSupportedType()Ljava/lang/Class;";0
"org.joda.time.LocalDateTime.now()Lorg/joda/time/LocalDateTime;";0
"org.joda.time.format.ISODateTimeFormat.hourMinute()Lorg/joda/time/format/DateTimeFormatter;";0
"org.joda.time.chrono.GregorianChronology.withZone(Lorg/joda/time/DateTimeZone;)Lorg/joda/time/Chronology;";0
"org.joda.time.chrono.LimitChronology$LimitDateTimeField.getAsText(JLjava/util/Locale;)Ljava/lang/String;";0
"org.joda.time.LocalDate.<init>()V";0
"org.joda.time.field.BaseDateTimeField.getMinimumValue(Lorg/joda/time/ReadablePartial;[I)I";0
"org.joda.time.field.UnsupportedDateTimeField.set(JI)J";0
"org.joda.time.convert.ReadablePartialConverter.<init>()V";0
"org.joda.time.field.SkipDateTimeField.<init>(Lorg/joda/time/Chronology;Lorg/joda/time/DateTimeField;)V";0
"org.joda.time.chrono.ZonedChronology.hashCode()I";0
"org.joda.time.chrono.BaseChronology.set(Lorg/joda/time/ReadablePartial;J)J";0
"org.joda.time.MutableDateTime.clone()Ljava/lang/Object;";0
"org.joda.time.field.DelegatedDateTimeField.<init>(Lorg/joda/time/DateTimeField;)V";0
"org.joda.time.YearMonth$Property.getYearMonth()Lorg/joda/time/YearMonth;";0
"org.joda.time.LocalDateTime.<init>(Lorg/joda/time/DateTimeZone;)V";0
"org.joda.time.chrono.AssembledChronology.clockhourOfDay()Lorg/joda/time/DateTimeField;";0
"org.joda.time.chrono.BasicDayOfMonthDateTimeField.getMaximumValueForSet(JI)I";0
"org.joda.time.YearMonthDay.<init>()V";0
"org.joda.time.field.AbstractPartialFieldProperty.getMaximumValueOverall()I";0
"org.joda.time.format.ISODateTimeFormat.localDateOptionalTimeParser()Lorg/joda/time/format/DateTimeFormatter;";0
"org.joda.time.chrono.EthiopicChronology.getInstanceUTC()Lorg/joda/time/chrono/EthiopicChronology;";0
"org.joda.time.chrono.GJChronology.<init>(Lorg/joda/time/Chronology;Lorg/joda/time/chrono/JulianChronology;Lorg/joda/time/chrono/GregorianChronology;Lorg/joda/time/Instant;)V";0
"org.joda.time.field.UnsupportedDateTimeField.toString()Ljava/lang/String;";0
"org.joda.time.field.ImpreciseDateTimeField$LinkedDurationField.<init>(Lorg/joda/time/field/ImpreciseDateTimeField;Lorg/joda/time/DurationFieldType;)V";0
"org.joda.time.chrono.BasicYearDateTimeField.getLeapAmount(J)I";0
"org.joda.time.tz.DateTimeZoneBuilder.setFixedSavings(Ljava/lang/String;I)Lorg/joda/time/tz/DateTimeZoneBuilder;";0
"org.joda.time.LocalDate.getField(ILorg/joda/time/Chronology;)Lorg/joda/time/DateTimeField;";0
"org.joda.time.format.DateTimeFormatter.isOffsetParsed()Z";0
"org.joda.time.format.DateTimeFormatterBuilder$StringLiteral.parseInto(Lorg/joda/time/format/DateTimeParserBucket;Ljava/lang/String;I)I";0
"org.joda.time.chrono.ZonedChronology.convertField(Lorg/joda/time/DateTimeField;Ljava/util/HashMap;)Lorg/joda/time/DateTimeField;";0
"org.joda.time.MutableDateTime.addMinutes(I)V";0
"org.joda.time.MutablePeriod.<init>(Lorg/joda/time/ReadableInstant;Lorg/joda/time/ReadableDuration;)V";0
"org.joda.time.DurationFieldType.isSupported(Lorg/joda/time/Chronology;)Z";0
"org.joda.time.DateTimeUtils.setCurrentMillisOffset(J)V";0
"org.joda.time.DateMidnight.<init>(J)V";0
"org.joda.time.LocalDate.withFieldAdded(Lorg/joda/time/DurationFieldType;I)Lorg/joda/time/LocalDate;";0
"org.joda.time.chrono.JulianChronology.getInstanceUTC()Lorg/joda/time/chrono/JulianChronology;";0
"org.joda.time.MutableDateTime.setTime(IIII)V";0
"org.joda.time.chrono.GJMonthOfYearDateTimeField.getAsShortText(ILjava/util/Locale;)Ljava/lang/String;";0
"org.joda.time.MutableInterval.<init>(JJLorg/joda/time/Chronology;)V";0
"org.joda.time.tz.UTCProvider.<init>()V";0
"org.joda.time.PeriodType.yearMonthDayTime()Lorg/joda/time/PeriodType;";0
"org.joda.time.chrono.ZonedChronology.getDateTimeMillis(JIIII)J";0
"org.joda.time.base.BaseDuration.toPeriodFrom(Lorg/joda/time/ReadableInstant;)Lorg/joda/time/Period;";0
"org.joda.time.Instant.plus(J)Lorg/joda/time/Instant;";0
"org.joda.time.Period.withWeeks(I)Lorg/joda/time/Period;";0
"org.joda.time.convert.ConverterManager.checkAlterInstantConverters()V";0
"org.joda.time.field.AbstractReadableInstantFieldProperty.getMaximumValueOverall()I";0
"org.joda.time.Days.toStandardDuration()Lorg/joda/time/Duration;";0
"org.joda.time.Seconds.secondsBetween(Lorg/joda/time/ReadablePartial;Lorg/joda/time/ReadablePartial;)Lorg/joda/time/Seconds;";0
"org.joda.time.IllegalFieldValueException.getDurationFieldType()Lorg/joda/time/DurationFieldType;";0
"org.joda.time.DateTime.plusMillis(I)Lorg/joda/time/DateTime;";0
"org.joda.time.Days.<clinit>()V";0
"org.joda.time.chrono.GregorianChronology.getMinYear()I";0
"org.joda.time.base.AbstractInterval.isBeforeNow()Z";0
"org.joda.time.chrono.AssembledChronology.years()Lorg/joda/time/DurationField;";0
"org.joda.time.chrono.BasicChronology.assemble(Lorg/joda/time/chrono/AssembledChronology$Fields;)V";0
"org.joda.time.MutableDateTime$Property.roundHalfCeiling()Lorg/joda/time/MutableDateTime;";0
"org.joda.time.LocalTime.property(Lorg/joda/time/DateTimeFieldType;)Lorg/joda/time/LocalTime$Property;";0
"org.joda.time.format.PeriodFormatterBuilder$Literal.printTo(Ljava/io/Writer;Lorg/joda/time/ReadablePeriod;Ljava/util/Locale;)V";0
"org.joda.time.field.BaseDateTimeField.addWrapField(Lorg/joda/time/ReadablePartial;I[II)[I";0
"org.joda.time.chrono.GJMonthOfYearDateTimeField.convertText(Ljava/lang/String;Ljava/util/Locale;)I";0
"org.joda.time.Years.getFieldType()Lorg/joda/time/DurationFieldType;";0
"org.joda.time.TimeOfDay.<init>(Lorg/joda/time/DateTimeZone;)V";0
"org.joda.time.tz.DateTimeZoneBuilder$PrecalculatedZone.isCachable()Z";0
"org.joda.time.field.BaseDateTimeField.set(Lorg/joda/time/ReadablePartial;I[ILjava/lang/String;Ljava/util/Locale;)[I";0
"org.joda.time.LocalTime.<init>(Lorg/joda/time/DateTimeZone;)V";0
"org.joda.time.tz.DateTimeZoneBuilder$RuleSet.buildTailZone(Ljava/lang/String;)Lorg/joda/time/tz/DateTimeZoneBuilder$DSTZone;";0
"org.joda.time.MockZone.equals(Ljava/lang/Object;)Z";0
"org.joda.time.YearMonthDay.property(Lorg/joda/time/DateTimeFieldType;)Lorg/joda/time/YearMonthDay$Property;";0
"org.joda.time.TimeOfDay$Property.setCopy(Ljava/lang/String;Ljava/util/Locale;)Lorg/joda/time/TimeOfDay;";0
"org.joda.time.chrono.GJChronology$ImpreciseCutoverField.getMaximumValue(J)I";0
"org.joda.time.MutableInterval.setDurationBeforeEnd(Lorg/joda/time/ReadableDuration;)V";0
"org.joda.time.chrono.StrictChronology.toString()Ljava/lang/String;";0
"org.joda.time.LocalDate.plusDays(I)Lorg/joda/time/LocalDate;";0
"org.joda.time.DateTime.plusYears(I)Lorg/joda/time/DateTime;";0
"org.joda.time.LocalDate.getDayOfMonth()I";0
"org.joda.time.chrono.JulianChronology.getAverageMillisPerYearDividedByTwo()J";0
"org.joda.time.chrono.ISOYearOfEraDateTimeField.get(J)I";0
"org.joda.time.MutableDateTime$Property.writeObject(Ljava/io/ObjectOutputStream;)V";0
"org.joda.time.chrono.GJChronology$LinkedDurationField.add(JI)J";0
"org.joda.time.tz.DateTimeZoneBuilder$PrecalculatedZone.isFixed()Z";0
"org.joda.time.format.DateTimeFormatterBuilder$TextField.printTo(Ljava/lang/StringBuffer;Lorg/joda/time/ReadablePartial;Ljava/util/Locale;)V";0
"org.joda.time.Partial.toStringList()Ljava/lang/String;";0
"org.joda.time.MutableDateTime.setSecondOfMinute(I)V";0
"org.joda.time.DateMidnight.minus(Lorg/joda/time/ReadableDuration;)Lorg/joda/time/DateMidnight;";0
"org.joda.time.LocalTime.size()I";0
"org.joda.time.field.LenientDateTimeField.<init>(Lorg/joda/time/DateTimeField;Lorg/joda/time/Chronology;)V";0
"org.joda.time.Period.normalizedStandard(Lorg/joda/time/PeriodType;)Lorg/joda/time/Period;";0
"org.joda.time.LocalDateTime.minuteOfHour()Lorg/joda/time/LocalDateTime$Property;";0
"org.joda.time.chrono.BasicWeekOfWeekyearDateTimeField.getMinimumValue()I";0
"org.joda.time.convert.LongConverter.<init>()V";0
